t,x_1,y_1,z_1,v_x_1,v_y_1,v_z_1,x_2,y_2,z_2,v_x_2,v_y_2,v_z_2
298980.00000000,5918958.71162793,481635.09090598,-3427011.74307016,3848.45019344,-916.05946775,6518.10180075,5904595.28579973,633876.25106153,-3427011.74307016,3870.76092726,-816.66620099,6518.10180075
299040.00000000,6136523.91480313,425640.59025547,-3028590.16852152,3401.03253030,-949.73138099,6757.68991273,6123530.10061022,583502.16447270,-3028590.16852152,3424.35857912,-861.84702226,6757.68991273
299100.00000000,6326779.85929393,367751.86917221,-2616690.51525816,2938.47931510,-979.17672227,6967.20440249,6315213.48286688,530531.32901213,-2616690.51525816,2962.71687145,-903.19238169,6967.20440249
299160.00000000,6488879.85259571,308226.54875906,-2193145.85267522,2462.84903985,-1004.26445152,7145.71287159,6478792.38756523,475199.47980743,-2193145.85267522,2487.89023977,-940.51828080,7145.71287159
299220.00000000,6622102.50411168,247329.53344656,-1759841.07373704,1976.25839314,-1024.88292128,7292.42090708,6613538.84253651,417752.85916190,-1759841.07373704,2001.99179625,-973.65860883,7292.42090708
299280.00000000,6725854.93554383,185331.83209378,-1318704.50667406,1480.87284033,-1040.94037357,7406.67561692,6718853.18812841,358447.12070717,-1318704.50667406,1507.18392573,-1002.46588200,7406.67561692
299340.00000000,6799675.41936895,122509.35192235,-871699.33337720,978.89698655,-1052.36534820,7487.96853549,6794266.74586008,297546.19167225,-871699.33337720,1005.66866252,-1026.81189982,7487.96853549
299400.00000000,6843235.43365560,59141.67065179,-420814.85268694,472.56476564,-1059.10700082,7535.93788641,6839443.90417279,235321.09833323,-420814.85268694,499.67789068,-1046.58831566,7535.93788641
299460.00000000,6856341.12407918,-4489.20769988,31942.37254523,-35.87050148,-1061.13532918,7550.37019259,6854183.61199584,172048.75987024,31942.37254523,-8.53658841,-1061.70711892,7550.37019259
299520.00000000,6838934.16662847,-68100.10781370,484557.44522868,-544.14613478,-1058.44130664,7531.20122618,6838420.27348064,108010.75599882,484557.44522868,-516.71307728,-1072.10102666,7531.20122618
299580.00000000,6791092.02716364,-131407.94327948,935016.10089160,-1050.00016461,-1051.03692236,7478.51629449,6792224.03992048,43492.07386108,935016.10089160,-1022.59004752,-1077.72378306,7478.51629449
299640.00000000,6713027.61667165,-194130.97640988,1381313.67172375,-1551.18139817,-1038.95512794,7392.54986029,6715800.49755776,-21220.16024711,1381313.67172375,-1523.91620422,-1078.55036527,7392.54986029
299700.00000000,6605088.34375214,-255990.07205271,1821464.00791479,-2045.45943788,-1022.24969077,7273.68449842,6609489.75266710,-85837.95866931,1821464.00791479,-2018.46050486,-1074.57709478,7273.68449842
299760.00000000,6467754.56855144,-316709.93982076,2253508.31657877,-2530.63460736,-1000.99495473,7122.44919318,6473764.91798670,-150073.75401445,2253508.31657877,-2504.02208812,-1065.82165375,7122.44919318
299820.00000000,6301637.46502511,-376020.35921139,2675523.87893276,-3004.54774054,-975.28550940,6939.51698426,6309230.00723393,-213641.67891252,2675523.87893276,-2978.44006827,-1052.32300637,6939.51698426
299880.00000000,6107476.30104116,-433657.38216410,3085632.60693884,-3465.08979057,-945.23576903,6725.70197147,6116617.24707361,-276258.83820516,3085632.60693884,-3439.60315177,-1034.14122540,6725.70197147
299940.00000000,5886135.14843015,-489364.50770356,3482009.40132335,-3910.21121570,-910.97946343,6481.95569181,5896783.81850347,-337646.56790854,3482009.40132335,-3885.45903309,-1011.35722490,6481.95569181
300000.00000000,5638599.03762306,-542893.82344099,3862890.27378140,-4337.93110030,-872.66904280,6209.36288483,5650708.04215811,-397531.67534642,3862890.27378140,-4314.02352806,-984.07240008,6209.36288483
300060.00000000,5365969.57398743,-594007.10885437,4226580.19722336,-4746.34597050,-830.47499930,5909.13666525,5379485.02450567,-455647.65493473,4226580.19722336,-4723.38940405,-952.40817609,5909.13666525
300120.00000000,5069460.03537389,-642476.89543667,4571460.64912146,-5133.63826517,-784.58510830,5582.61312425,5084321.78431630,-511735.87420630,4571460.64912146,-5111.73486769,-916.50546764,5582.61312425
300180.00000000,4750389.97268911,-688087.47899459,4895996.81438976,-5498.08442458,-735.20359273,5231.24538349,4766531.88108971,-565546.72479798,4895996.81438976,-5477.33167236,-876.52405189,5231.24538349
300240.00000000,4410179.33752125,-730635.87959321,5198744.41574509,-5838.06256074,-682.55021423,4856.59712832,4427529.56934415,-616840.73327841,5198744.41574509,-5818.55280936,-832.64185738,4856.59712832
300300.00000000,4050342.16295647,-769932.74487370,5478356.14114648,-6152.05967524,-626.85929515,4460.33564893,4068823.50478646,-665389.62687202,5478356.14114648,-6133.87974860,-785.05417225,4460.33564893
300360.00000000,3672479.82570651,-805803.19272449,5733587.63971239,-6438.67839256,-568.37867577,4044.22442044,3692010.03037044,-710977.34933706,5733587.63971239,-6421.90919644,-733.97277508,4044.22442044
300420.00000000,3278273.91952971,-838087.58955615,5963303.05943378,-6696.64317872,-507.36861130,3610.11525495,3298766.07211962,-753401.02247691,5963303.05943378,-6681.35934076,-679.62499247,3610.11525495
300480.00000000,2869478.77166638,-866642.26071561,6166480.10203444,-6924.80601781,-444.10061370,3159.94006042,2890841.67633526,-792471.84900502,6166480.10203444,-6911.07555540,-622.25268734,3159.94006042
300540.00000000,2447913.63558984,-891340.12987881,6342214.57248570,-7122.15152098,-378.85624337,2695.70224318,2470052.22139883,-828015.95274592,6342214.57248570,-7110.03553854,-562.11118261,2695.70224318
300600.00000000,2015454.59481431,-912071.28457623,6489724.40292979,-7287.80144519,-311.92585611,2219.46779220,2038270.33882516,-859875.15243330,6489724.40292979,-7277.35386225,-499.46812490,2219.46779220
300660.00000000,1574026.21379623,-928743.46533423,6608353.13310134,-7421.01860165,-243.60731100,1733.35608482,1597417.57952610,-887907.66566108,6608353.13310134,-7412.28591290,-434.60229345,1733.35608482
300720.00000000,1125592.97308189,-941282.47625563,6697572.83176016,-7521.21013652,-174.20464478,1239.53045497,1149455.86236924,-911988.73985497,6697572.83176016,-7514.23120488,-367.80235946,1239.53045497
300780.00000000,672150.52681376,-949632.51521248,6756986.44613442,-7587.93016927,-104.02671886,740.18856570,696378.74308451,-932011.20745666,6756986.44613442,-7582.73605295,-299.36560144,740.18856570
300840.00000000,215716.82150896,-953756.42218110,6786329.56891687,-7620.88177698,-33.38584476,237.55262897,240202.54238113,-947885.96284957,6786329.56891687,-7617.49559125,-229.59658224,237.55262897
300900.00000000,-241676.88436954,-953635.84461471,6785471.61495179,-7619.91831570,37.40360574,-266.14048382,-217042.62724589,-959542.35890386,6785471.61495179,-7618.35513005,-158.80579362,-266.14048382
300960.00000000,-697995.06008756,-949271.31911742,6754416.40237581,-7585.04407312,108.02659968,-768.64919654,-673321.89609050,-966928.52137615,6754416.40237581,-7585.31084417,-87.30827452,-768.64919654
301020.00000000,-1151206.96132132,-940682.26905620,6693302.13562615,-7516.41424944,178.16884483,-1267.73720399,-1126604.69297546,-970011.57976442,6693302.13562615,-7518.50978997,-15.42220902,-1267.73720399
301080.00000000,-1599295.66754399,-927906.91812139,6602400.79039182,-7414.33426668,247.51818848,-1761.18342405,-1574873.78186832,-968777.81359106,6602400.79039182,-7418.24925095,56.53248965,-1761.18342405
301140.00000000,-2040267.05788855,-911002.12022056,6482116.90324522,-7279.25840950,315.76600652,-2246.79188215,-2016134.23914843,-963232.71346281,6482116.90324522,-7284.97541474,128.23560283,-2246.79188215
301200.00000000,-2472158.68554586,-890043.10646263,6332985.77134100,-7111.78780349,382.60857695,-2722.40148395,-2448422.33157741,-953400.95663604,6332985.77134100,-7119.28138740,199.36803148,-2722.40148395
301260.00000000,-2893048.51120757,-865123.15035820,6155671.07019235,-6912.66773997,447.74843152,-3185.89563288,-2869814.25546708,-939326.29719600,6155671.07019235,-6921.90455401,269.61321627,-3185.89563288
301320.00000000,-3301063.45668086,-836353.15272618,5950961.90012843,-6682.78435929,510.89567954,-3635.21164949,-3278434.69814619,-921071.37133880,5950961.90012843,-6693.72329703,338.65854637,-3635.21164949
301380.00000000,-3694387.74061267,-803861.14815406,5719769.27457640,-6423.16070719,571.76929798,-4068.34995106,-3672465.18362866,-898717.41862281,5719769.27457640,-6435.75308727,406.19675061,-4068.34995106
301440.00000000,-4071270.95922983,-767791.73520777,5463122.06579420,-6134.95218200,630.09838211,-4483.38295021,-4050152.16534567,-872363.92042962,5463122.06579420,-6149.14196479,471.92726497,-4483.38295021
301500.00000000,-4430035.87612751,-728305.43292743,5182162.42609980,-5819.44139278,685.62335109,-4878.46363328,-4409814.82992034,-842128.15724395,5182162.42609980,-5835.16542975,535.55757017,-4878.46363328
301560.00000000,-4769085.88644241,-685577.96647258,4878140.70497276,-5478.03245135,738.09710316,-5251.83378003,-4749852.57725952,-808144.68672257,4878140.70497276,-5495.22076611,596.80449344,-5251.83378003
301620.00000000,-5086912.12219564,-639799.48509552,4552409.88464567,-5112.24472359,787.28611538,-5601.83178822,-5068752.14367655,-770564.74487469,4552409.88464567,-5130.82082331,655.39546873,-5601.83178822
301680.00000000,-5382100.16717898,-591173.71592371,4206419.55895296,-4723.70606785,832.97148278,-5926.90006818,-5365094.33633963,-729555.57301922,4206419.55895296,-4743.58728365,711.06974971,-5926.90006818
301740.00000000,-5653336.35150439,-539917.05731689,3841709.48223136,-4314.14559052,874.94989262,-6225.59197458,-5637560.34907870,-685299.67351395,3841709.48223136,-4335.24344540,763.57957015,-6225.59197458
301800.00000000,-5899413.59780634,-486257.61583314,3459902.71697788,-3885.38595100,913.03452917,-6496.57824436,-5884937.63144561,-637993.99756846,3459902.71697788,-3907.60655356,812.69124658,-6496.57824436
301860.00000000,-6119236.79307496,-430434.19109070,3062698.41076570,-3439.33525037,947.05590507,-6738.65291235,-6106125.28490409,-587849.06875593,3062698.41076570,-3462.57971267,858.18621822,-6738.65291235
301920.00000000,-6311827.66221673,-372695.21304252,2651864.23456027,-2977.97853979,976.86261562,-6950.73867812,-6300138.96213760,-535088.04612406,2651864.23456027,-3002.14341744,899.86201962,-6950.73867812
301980.00000000,-6476329.12165510,-313297.63639281,2229228.51608393,-2503.36898649,1002.32201257,-7131.89170034,-6466115.24767312,-479945.73107432,2229228.51608393,-2528.34673898,937.53318175,-7131.89170034
302040.00000000,-6612009.09359303,-252505.79707640,1796672.10324391,-2017.61873657,1023.32079444,-7281.30579706,-6603315.50032234,-422667.52242968,1796672.10324391,-2043.29820588,971.03205734,-7281.30579706
302100.00000000,-6718263.76396497,-190590.23588959,1356119.99383085,-1522.88951537,1039.76551074,-7398.31603349,-6711129.14034263,-363508.32434095,1356119.99383085,-1549.15642062,1000.20956695,-7398.31603349
302160.00000000,-6794620.26958011,-127826.49450714,909532.76873463,-1021.38300718,1051.58297785,-7482.40168116,-6789076.36668945,-302731.41189126,909532.76873463,-1048.12045325,1024.93586245,-7482.40168116
302220.00000000,-6840738.80249624,-64493.88924443,458897.86680860,-515.33105711,1058.72060471,-7533.18853524,-6836810.29226557,-240607.25944802,458897.86680860,-542.42005484,1045.10090488,-7533.18853524
302280.00000000,-6856414.12226068,-874.26802137,6220.74020848,-6.98573879,1061.14662689,-7550.45057997,-6854118.48766630,-177412.33697593,6220.74020848,-34.30573451,1060.61495411,-7550.45057997
302340.00000000,-6841576.46928837,62749.24394047,-446484.07043653,501.39066804,1058.85024789,-7534.11099436,-6840923.92655039,-113427.87966759,-446484.07043653,473.96125599,1071.40896826,-7534.11099436
302400.00000000,-6796291.87531138,126093.50410464,-897201.90129546,1007.53574527,1051.84168725,-7484.24249419,-6797285.32842864,-48938.63636783,-897201.90129546,980.11898550,1077.43491093,-7484.24249419
302460.00000000,-6720761.86951935,188876.61268361,-1343926.93115548,1509.19700483,1040.15213504,-7401.06700830,-6723396.89734586,15768.39763860,-1343926.93115548,1481.91490964,1078.66596498,-7401.06700830
302520.00000000,-6615322.58169765,250819.16717256,-1784671.10789326,2004.14191293,1023.83361305,-7284.95469103,-6619587.45761790,80405.25783716,-1784671.10789326,1977.11589532,1075.09665187,-7284.95469103
302580.00000000,-6480443.24635525,311645.50576892,-2217472.99586526,2490.16782541,1002.95874330,-7136.42227488,-6486318.99047094,144684.29200653,-2217472.99586526,2463.51815876,1066.74285605,-7136.42227488
302640.00000000,-6316724.11449947,371084.93414488,-2640406.50484741,2965.11179014,977.62042484,-6956.13077089,-6324184.57809543,208319.44035174,-2640406.50484741,2938.95707298,1053.64175426,-6956.13077089
302700.00000000,-6124893.78234943,428872.93011366,-3051589.46168091,3426.86017282,947.93142032,-6744.88252701,-6133905.76426273,271027.50855118,-3051589.46168091,3401.31680099,1035.85165009,-6744.88252701
302760.00000000,-5905805.94887798,484752.32082750,-3449191.98647145,3873.35806316,914.02385415,-6503.61765738,-5916329.34325248,332529.42805080,-3449191.98647145,3848.53971185,1013.45171452,-6503.61765738
302820.00000000,-5660435.61661165,538474.42726911,-3831444.63606882,4302.61841987,876.04862457,-6233.40985859,-5672423.59138034,392551.49799762,-3831444.63606882,4278.63553774,986.54163356,-6233.40985859
302880.00000000,-5389874.75259388,589800.17094358,-4196646.27858901,4712.73091354,834.17473202,-5935.46163140,-5403273.95789476,450826.60328586,-4196646.27858901,4689.69023117,955.24116464,-5935.46163140
302940.00000000,-5095327.42882476,638501.13784481,-4543171.66392884,5101.87042815,788.58852712,-5611.09892928,-5110078.23442273,507095.40329419,-4543171.66392884,5079.87448306,919.68960367,-5611.09892928
303000.00000000,-4778104.46380257,684360.59496201,-4869478.65658555,5468.30518331,739.49288130,-5261.76525755,-4794141.22446077,561107.48602435,-4869478.65658555,5447.45186364,880.04516509,-5261.76525755
303060.00000000,-4439617.58901098,727174.45480288,-5174115.09859565,5810.40444123,687.10628402,-4889.01524938,-4456868.93663057,612622.48250533,-5174115.09859565,5790.78655013,836.48427782,-4889.01524938
303120.00000000,-4081373.16631728,766752.18364022,-5455725.27204561,6126.64576391,631.66187037,-4494.50774722,-4099762.32754558,661411.13650275,-5455725.27204561,6108.35060652,789.20080007,-4494.50774722
303180.00000000,-3704965.48423907,802917.64944060,-5713055.93239756,6415.62178847,573.40638360,-4079.99842052,-3724410.62213256,707256.32477358,-5713055.93239756,6398.73078337,738.40515661,-4079.99842052
303240.00000000,-3312069.66290939,835509.90570168,-5944961.88578183,6676.04649024,512.59907703,-3647.33195243,-3332484.24113117,749954.02332593,-5944961.88578183,6660.63480718,684.32340237,-3647.33195243
303300.00000000,-2904434.19932324,864383.90770922,-6150411.08543030,6906.76090601,449.51056028,-3198.43383053,-2925727.36725408,789314.21538293,-6150411.08543030,6892.89713130,627.19621637,-3198.43383053
303360.00000000,-2483873.18603146,889411.15802706,-6328489.22457642,7106.73829168,384.42159502,-2735.30177781,-2505950.18308063,825161.73701116,-6328489.22457642,7094.48412303,567.27783067,-2735.30177781
303420.00000000,-2052258.23791924,910480.27834683,-6478403.80537699,7275.08869160,317.62184545,-2259.99686227,-2075020.81523579,857337.05664930,-6478403.80537699,7264.49866351,504.83489895,-2259.99686227
303480.00000000,-1611510.16299418,927497.50515269,-6599487.66575035,7411.06289910,249.40858927,-1774.63432457,-1634857.02070202,885696.98506843,-6599487.66575035,7402.18414018,440.14530983,-1774.63432457
303540.00000000,-1163590.41424784,940387.10699549,-6691201.94843618,7514.05579070,180.08539466,-1281.37416461,-1187417.65225867,910115.31260457,-6691201.94843618,7506.92781391,373.49695020,-1281.37416461
303600.00000000,-710492.36063890,949091.72151896,-6753138.49906152,7583.60901902,109.96076936,-782.41152894,-734693.94103685,930483.37082712,-6753138.49906152,7578.26354588,305.18642401,-782.41152894
303660.00000000,-254232.41604137,953572.61073835,-6785021.68254254,7619.41305263,39.34678768,-279.96694174,-278700.63498159,946710.51614390,-6785021.68254254,7615.87387199,235.51773232,-279.96694174
303720.00000000,203158.93436700,953809.83343540,-6786709.60973857,7621.30855350,-31.44229827,223.72357714,178532.96734593,958724.53319077,-6786709.60973857,7619.59141572,164.80092044,223.72357714
303780.00000000,659646.17033416,949802.33390232,-6758194.76889844,7589.28708612,-102.09145715,726.41846314,634972.04771701,966471.95621026,-6758194.76889844,7589.39963293,93.35069808,726.41846314
303840.00000000,1113197.79517062,941567.94664005,-6699604.05909008,7523.49115503,-172.28628031,1225.88058252,1088585.32374813,969918.30698923,-6699604.05909008,7525.43288558,21.48503883,1225.88058252
303900.00000000,1561795.37648389,929143.31698965,-6611198.22546382,7424.21357064,-241.71438103,1719.88718824,1537354.08868163,969048.24829668,-6611198.22546382,7427.97584368,-50.47623489,1719.88718824
303960.00000000,2003442.52876958,912583.73805026,-6493370.69886300,7291.89614615,-310.06678472,2206.23981188,1979281.19519783,963865.65213867,-6493370.69886300,7297.46221850,-122.21287515,2206.23981188
304020.00000000,2436173.79788770,891962.90460923,-6346645.84494641,7127.12773134,-377.03930393,2682.77404736,2412399.94328159,954393.58252688,-6346645.84494641,7134.47283241,-193.40563372,2682.77404736
304080.00000000,2858063.40788905,867372.58517958,-6171676.63061291,6930.64159204,-442.33389212,3147.36918320,2834782.83259327,940674.19283721,-6171676.63061291,6939.73303407,-263.73768278,3147.36918320
304140.00000000,3267233.83125910,838922.21360424,-5969241.71811515,6703.31214686,-505.65996999,3597.95764028,3244550.14038657,922768.53821538,-5969241.71811515,6714.10947037,-332.89602492,3597.95764028
304200.00000000,3661864.14444290,806738.40204477,-5740241.99979397,6446.15107584,-566.73571866,4032.53417313,3639878.28680284,900756.30386445,-5740241.99979397,6458.60622970,-400.57288605,4032.53417313
304260.00000000,4040198.13146953,770964.37752144,-5485696.58885288,6160.30281811,-625.28933386,4449.16479387,4019007.95031684,874735.45042311,-5485696.58885288,6174.36037338,-466.46708508,4449.16479387
304320.00000000,4400552.09960634,731759.34451277,-5206738.28401788,5847.03947888,-681.06023552,4845.99537895,4380251.89721162,844821.77801330,-5206738.28401788,5862.63687549,-530.28537429,4845.99537895
304380.00000000,4741322.37226477,689297.77645084,-4904608.52826508,5507.75516819,-733.80022744,5221.25992058,4722002.49024262,811148.41089717,-4904608.52826508,5524.82299333,-591.74374432,5221.25992058
304440.00000000,5060992.42581429,643768.63926527,-4580651.88404859,5143.95979672,-783.27460180,5573.28838593,5042738.84307773,773865.20503651,-4580651.88404859,5162.42209376,-650.56868813,5573.28838593
304500.00000000,5358139.63853850,595374.55043170,-4236310.04961981,4757.27235627,-829.26318371,5900.51414922,5341033.58866858,733138.08119154,-4236310.04961981,4777.04696280,-706.49841816,5900.51414922
304560.00000000,5631441.62170147,544330.87726712,-3873115.44306530,4349.41371480,-871.56131103,6201.48096373,5615559.23143501,689148.28652702,-3873115.44306530,4370.41262824,-759.28403137,6201.48096373
304620.00000000,5879682.10455136,490864.77848448,-3492684.38261330,3922.19895805,-909.98074521,6474.84944239,5865094.05499550,642091.58801110,-3492684.38261330,3944.32872733,-808.69061692,6474.84944239
304680.00000000,6101756.34706679,435214.19327255,-3096709.89356337,3477.52931195,-944.35050893,6719.40301855,6088527.55914818,592177.40119730,-3096709.89356337,3500.69145337,-854.49830160,6719.40301855
304740.00000000,6296676.05636036,377626.78239973,-2686954.17384845,3017.38368158,-974.51764708,6934.05335994,6284865.40190879,539627.85826650,-2686954.17384845,3041.47511710,-896.50322832,6934.05335994
304800.00000000,6463573.78486136,318358.82605365,-2265240.75175592,2543.80984451,-1000.34790740,7117.84521214,6453233.82461351,484676.81947597,-2265240.75175592,2568.72336046,-934.51846334,7117.84521214
304860.00000000,6601706.79070093,257674.08332229,-1833446.37071451,2058.91533763,-1021.72633796,7269.96064966,6592883.54039032,427568.83241547,-1833446.37071451,2084.54006184,-968.37482815,7269.96064966
304920.00000000,6710460.34312220,195842.61839200,-1393492.63725888,1564.85807796,-1038.55779873,7389.72271600,6703193.06869621,368558.04370186,-1393492.63725888,1591.07997320,-997.92165240,7389.72271600
304980.00000000,6789350.45820586,133139.59868554,-947337.46933745,1063.83675939,-1050.76738496,7476.59843625,6783671.50108124,307907.06795478,-947337.46933745,1090.53913084,-1023.02744442,7476.59843625
305040.00000000,6838026.05273444,69844.07028972,-496966.38302754,558.08106779,-1058.30076058,7530.20118900,6833960.68586885,245885.81908785,-496966.38302754,585.14508239,-1043.58047635,7530.20118900
305100.00000000,6856270.50661133,6237.71612198,-44383.65643113,49.84175836,-1061.12439992,7550.29242691,6853836.82203162,182770.30911592,-44383.65643113,77.14697362,-1059.48928142,7550.29242691
305160.00000000,6844002.62688154,-57396.39763826,408396.58992919,-458.61936093,-1059.22573701,7536.78273832,6843211.45516909,118841.41982358,408396.58992919,-431.19446090,-1070.68306098,7536.78273832
305220.00000000,6801277.00906287,-120775.08127354,859359.35651225,-965.03949497,-1052.61322143,7489.73224515,6802131.87115452,54383.65276237,859359.35651225,-937.61695869,-1077.11199954,7489.73224515
305280.00000000,6728283.79418080,-183616.28180223,1306497.73207234,-1467.16493163,-1041.31628073,7409.35033533,6730780.88569960,-10316.13686108,1306497.73207234,-1439.86679711,-1078.74748653,7409.35033533
305340.00000000,6625347.82258710,-245640.33819394,1747821.82498140,-1962.76107138,-1025.38518948,7295.99473099,6629476.03077294,-74970.01677180,1747821.82498140,-1935.70882300,-1075.58224357,7295.99473099
305400.00000000,6492927.18832891,-306571.22593972,2181367.61880570,-2449.62237189,-1004.89084552,7150.16989648,6498668.14149338,-139290.25900593,2181367.61880570,-2422.93639977,-1067.63035687,7150.16989648
305460.00000000,6331611.20050167,-366137.78543862,2605205.71273074,-2925.58216335,-979.92445444,6972.52479335,6338939.34978727,-202990.62038103,2605205.71273074,-2899.38122758,-1054.92721458,6972.52479335
305520.00000000,6142117.76065698,-424074.92873461,3017449.90794046,-3388.52229071,-950.59712372,6763.84999232,6151000.49373671,-265787.61635920,3017449.90794046,-3362.92299283,-1037.52934925,6763.84999232
305580.00000000,5925290.16793967,-480124.81923220,3416265.60173002,-3836.38254010,-917.03936824,6525.07415498,5935687.95415108,-327401.78263258,3416265.60173002,-3811.49880419,-1015.51418628,6525.07415498
305640.00000000,5682093.36616821,-534038.01914224,3799877.95200672,-4267.16980735,-879.40052944,6257.25990102,5693959.93243598,-387558.91881862,3799877.95200672,-4243.11237303,-988.97969935,6257.25990102
305700.00000000,5413609.64956349,-585574.59955006,4166579.77583579,-4678.96696786,-837.84811076,5961.59907925,5426892.18632760,-445991.30872875,4166579.77583579,-4655.84289750,-958.04397438,5961.59907925
305760.00000000,5121033.84623566,-634505.20816664,4514739.14688403,-5069.94140837,-792.56703216,5639.40746356,5135673.24246885,-502438.91178065,4514739.14688403,-5047.85361058,-922.84468406,5639.40746356
305820.00000000,4805668.00086139,-680612.09001105,4842806.65795329,-5438.35318256,-743.75880717,5292.11889731,4821599.10712982,-556650.52025234,4842806.65795329,-5417.39995426,-883.53847514,5292.11889731
305880.00000000,4468915.58021913,-723690.05648130,5149322.31627754,-5782.56275434,-691.64064615,4921.27891239,4486067.49861575,-608384.87722709,5149322.31627754,-5762.83734330,-840.30027131,4921.27891239
305940.00000000,4112275.22736789,-763547.39850124,5432922.04090095,-6101.03829423,-636.44448957,4528.53785110,4130571.62702804,-657411.75025446,5432922.04090095,-6082.62848408,-793.32249476,4528.53785110
306000.00000000,3737334.09226208,-800006.73968018,5692343.73322367,-6392.36249644,-578.41597588,4115.64352171,3756693.54905733,-703512.95594980,5692343.73322367,-6375.35021601,-742.81420980,4115.64352171
306060.00000000,3345760.76848823,-832905.82568760,5926432.89369497,-6655.23888626,-517.81334828,3684.43342021,3366097.12738668,-746483.33097158,5926432.89369497,-6639.69984499,-689.00019253,3684.43342021
306120.00000000,2939297.86755496,-862098.24633051,6134147.75966065,-6888.49758977,-454.90630553,3236.82655292,2960520.62603539,-786131.64505590,6134147.75966065,-6874.50094077,-632.11993047,3236.82655292
306180.00000000,2519754.26377926,-887454.08712022,6314563.94150133,-7091.10054008,-389.97480168,2774.81489640,2541768.97459281,-822281.45204521,6314563.94150133,-7078.70857237,-572.42655679,2774.81489640
306240.00000000,2088997.04428760,-908860.50742825,6466878.53642574,-7262.14609704,-323.30780020,2300.45453255,2111705.73577461,-854771.87512324,6466878.53642574,-7251.41395837,-510.18572382,2300.45453255
306300.00000000,1648943.19995380,-926222.24265888,6590413.70161381,-7400.87305978,-255.20198800,1815.85649852,1672244.81204527,-883458.32276208,6590413.70161381,-7391.84851118,-445.67442077,1815.85649852
306360.00000000,1201551.09424787,-939462.02820350,6684619.67080884,-7506.66405425,-185.96045512,1323.17739195,1225341.92821124,-908213.13219533,6684619.67080884,-7499.38725752,-379.17974110,1323.17739195
306420.00000000,748811.74796845,-948520.94328980,6749077.20093155,-7579.04828076,-115.89134588,824.60977355,772985.92789611,-928926.13755321,6749077.20093155,-7573.55161968,-310.99760485,824.60977355
306480.00000000,292739.97864097,-953358.67319580,6783499.43782976,-7617.70360913,-45.30648752,322.37240956,317189.92262787,-945505.16013171,6783499.43782976,-7614.01154539,-241.43144173,322.37240956
306540.00000000,-164634.56598975,-953953.68866173,6787733.19286042,-7622.45801226,25.47999745,-181.29960240,-140017.66707634,-957876.41861383,6787733.19286042,-7620.58697659,-170.79084073,-181.29960240
306600.00000000,-621276.44046209,-950303.34170129,6761759.62462192,-7593.29033173,96.15308927,-684.16478010,-596602.13875131,-965984.85741716,6761759.62462192,-7593.24865075,-99.39017242,-684.16478010
306660.00000000,-1075153.45990168,-942423.87738593,6705694.32280381,-7530.33037191,166.39827277,-1183.98523195,-1050531.56298130,-969794.39170671,6705694.32280381,-7532.11823113,-27.54718987,-1183.98523195
306720.00000000,-1524245.74381848,-930350.36154971,6619786.79378004,-7433.85832236,235.90293713,-1678.53661626,-1499785.82606017,-969288.06798261,6619786.79378004,-7437.46776529,44.41838543,-1678.53661626
306780.00000000,-1966554.70514225,-914136.52473645,6504419.35023524,-7304.30351085,304.35776701,-2165.61804016,-1942365.62006483,-964468.13952796,6504419.35023524,-7309.71847446,116.18628642,-2165.61804016
306840.00000000,-2400111.94449649,-893854.52308373,6360105.40976618,-7142.24249275,371.45811916,-2643.06185422,-2376301.34033713,-955356.05638106,6360105.40976618,-7149.43887892,187.43712572,-2643.06185422
306900.00000000,-2822988.01013199,-869594.61720774,6187487.21002827,-6948.39648522,436.90537813,-3108.74329909,-2799661.85078121,-941992.36987671,6187487.21002827,-6957.34226801,257.85381706,-3108.74329909
306960.00000000,-3233300.98452897,-841464.77051810,5987332.95059745,-6723.62815754,500.40828519,-3560.58996124,-3210563.07796158,-924436.55218135,5987332.95059745,-6734.28352570,327.12298633,-3560.58996124
307020.00000000,-3629224.85945881,-809590.16875039,5760533.37426647,-6468.93779204,561.68423452,-3996.59099586,-3607176.39575913,-902766.73162524,5760533.37426647,-6481.25532619,394.93636624,-3996.59099586
307080.00000000,-4008997.66223672,-774112.66285430,5508097.80298772,-6185.45883254,620.46053092,-4414.80607562,-3987736.76327424,-877079.34500931,5508097.80298772,-6199.38371618,460.99216816,-4414.80607562
307140.00000000,-4370929.29699498,-735190.13771697,5231149.64610683,-5874.45284020,676.47560331,-4813.37402569,-4350550.57975445,-847488.70843425,5231149.64610683,-5889.92310367,524.99642517,-4813.37402569
307200.00000000,-4713409.06608448,-692995.80953096,4930921.40087571,-5537.30387922,729.48016885,-5190.52110652,-4694003.22159367,-814126.50856184,4930921.40087571,-5554.25067550,586.66430031,-5190.52110652
307260.00000000,-5034912.83813442,-647717.45493320,4608749.16749145,-5175.51235738,779.23834232,-5544.56890743,-5016566.22786352,-777141.21657202,4608749.16749145,-5193.86026846,645.72135419,-5544.56890743
307320.00000000,-5334009.83086490,-599556.57534623,4266066.70307494,-4790.68834879,825.52868582,-5873.94181606,-5316804.10239370,-736697.42742447,4266066.70307494,-4810.35572129,701.90476629,-5873.94181606
